product_name,store_name,reviewer_name,rating,review_text,review_date,variant,review_id,sentiment_label,review_text_raw,review_text_clean,text_length
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,"Adminnya responsive, pesanan dikirim dengan cepat, packingnya super aman, Thanks.",Lebih dari 1 tahun lalu,Promo Natural - 128GB,6bcd7c96a6ea,Positif,"Adminnya responsive, pesanan dikirim dengan cepat, packingnya super aman, Thanks.",adminnya responsive pesanan dikirim dengan cepat packingnya super aman thanks,10
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] lambat pengirimannya lama untung brg sampe dgn selamat,lambat pengirimannya lama untung brg sampe dgn selamat,7
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"ada cacat di box, mohon dievaluasi untuk tidak kirim unit yg seperti ini, atau evaluasi pengemasannya supaya aman",1 bulan lalu,IPHONE 13 BLACK,6504f0929f77,Netral,[EDA] ada cacat box mohon untuk tidak kirim unit seperti ini atau evaluasi pengemasannya supaya aman,ada cacat box mohon untuk tidak kirim unit seperti ini atau evaluasi pengemasannya supaya aman,18
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Halo saya membeli Iphone 13 pro melalui studio ponsel, saya saat ini ingin memakai esim saya namun tidak bisa, saya sudah komplain ke toko melalui wa maupun chat tokped d...",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite,e3303a8b7b88,Negatif,"Halo saya membeli Iphone 13 pro melalui studio ponsel, saya saat ini ingin memakai esim saya namun tidak bisa, saya sudah komplain ke toko melalui wa maupun chat tokped d...",halo saya membeli iphone 13 pro melalui studio ponsel saya saat ini ingin memakai esim saya namun tidak bisa saya sudah komplain ke toko melalui wa maupun chat tokped d,30
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"ada cacat di box, mohon dievaluasi untuk tidak kirim unit yg seperti ini, atau evaluasi pengemasannya supaya aman",1 bulan lalu,IPHONE 13 BLACK,6504f0929f77,Netral,[EDA] ada cacat di box mohon dievaluasi untuk tidak kirim unit yg seperti ini atau evaluasi pengemasannya supaya aman,ada cacat di box mohon dievaluasi untuk tidak kirim unit yg seperti ini atau evaluasi pengemasannya supaya aman,18
"(RESMI) iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256GB, Deep Blue",Putra Group,Y***f,5,top.mantap.murah,1 bulan lalu,256GB - Cosmic Orange,1e698948b2c0,Positif,top.mantap.murah,top mantap murah,3
"(RESMI) iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256GB, Deep Blue",Putra Group,I***n,5,"Mantap banget, udah repeat order disini, pertama beli S24 Ultra, skrg beli iPhone 17 Pro Max. Selalu mantap, emai, garansi sesuai, seller baik, pengiriman cepat, sampe de...",1 bulan lalu,256GB - Silver,f9d0b8875683,Positif,"Mantap banget, udah repeat order disini, pertama beli S24 Ultra, skrg beli iPhone 17 Pro Max. Selalu mantap, emai, garansi sesuai, seller baik, pengiriman cepat, sampe de...",mantap banget udah repeat order disini pertama beli s24 ultra skrg beli iphone 17 pro max selalu mantap emai garansi sesuai seller baik pengiriman cepat sampe de,27
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***n,1,Barang bekas,Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,859788761506,Negatif,[EDA] barang bekas,barang bekas,2
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,3,"Proses lambat, 2jam, pengiriman hanya 30 menit. Janji mau dikasih screen protector (kalau masih ada) tdk dikasih dan tidak ada berita. Ditanya baru dijawab habis. Sy kec...",Lebih dari 1 tahun lalu,Promax 256GB - Silver IBOX,7d17129a5d1c,Netral,[EDA] proses lambat 2jam pengiriman hanya 30 menit janji mau dikasih screen protector masih ada tdk dikasih dan tidak berita ditanya baru dijawab habis sy kec,proses lambat 2jam pengiriman hanya 30 menit janji mau dikasih screen protector masih ada tdk dikasih dan tidak berita ditanya baru dijawab habis sy kec,27
"Apple iPhone 17 Pro Chip A19 Pro 1TB 512GB 256GB Silver Cosmic Orange Deep Blue Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,5,best,Lebih dari 1 tahun lalu,PROMO IBOX - DEEP PURPLE,6ab2f2f694bc,Positif,best,best,1
"Apple iPhone 17 512GB 256GB A19 Chip Garansi Resmi - 256GB, Black",Studio Ponsel Store,R***i,5,"Barang sesuai tapi paling pengiriman lama, tapi tetap rekomen👍",2 bulan lalu,256GB - Black,e975dedc1894,Positif,"Barang sesuai tapi paling pengiriman lama, tapi tetap rekomen👍",barang sesuai tapi paling pengiriman lama tapi tetap rekomen,9
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,G***p,5,"Tokonya bagus banget,pelayanan juga cepet, adminnya fast respon, yg lebih bagusnya lagi bisa diambil di toko,jadi bisa di cek bareng sama pihak tokonya. Overall bagus rec...",1 bulan lalu,Mist Blue,79a327efdd1f,Positif,"Tokonya bagus banget,pelayanan juga cepet, adminnya fast respon, yg lebih bagusnya lagi bisa diambil di toko,jadi bisa di cek bareng sama pihak tokonya. Overall bagus rec...",tokonya bagus banget pelayanan juga cepet adminnya fast respon yg lebih bagusnya lagi bisa diambil di toko jadi bisa di cek bareng sama pihak tokonya overall bagus rec,28
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] pengirimannya lama untung brg sampe dgn selamat,pengirimannya lama untung brg sampe dgn selamat,7
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,3,"Proses lambat, 2jam, pengiriman hanya 30 menit. Janji mau dikasih screen protector (kalau masih ada) tdk dikasih dan tidak ada berita. Ditanya baru dijawab habis. Sy kec...",Lebih dari 1 tahun lalu,Promax 256GB - Silver IBOX,7d17129a5d1c,Netral,[EDA] proses lambat 2jam pengiriman hanya 30 menit janji masih dikasih screen protector kalau mau ada tdk kec dan tidak ada berita ditanya baru dijawab habis sy dikasih,proses lambat 2jam pengiriman hanya 30 menit janji masih dikasih screen protector kalau mau ada tdk kec dan tidak ada berita ditanya baru dijawab habis sy dikasih,27
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,tidak balas pesan,Lebih dari 1 tahun lalu,,7f39780422f3,Netral,[EDA] tidak balas pesan,tidak balas pesan,3
"Apple iPhone 17 Pro Max Garansi Resmi Indonesia - 256Gb, Deep Blue",Senjaya Selindo,E***n,5,topppppppp,Lebih dari 1 tahun lalu,128Gb - Green,33fb3d0dd374,Positif,topppppppp,topppppppp,1
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,Oke barang original dapet PA,Lebih dari 1 tahun lalu,Blue - 128GB,dbe59b0f74fc,Positif,Oke barang original dapet PA,oke barang original dapet pa,5
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"keaslian sih okeh. garansi oke belum aktivasi. tp sorry. packaging terlalu tipis untuk harga barang diatas 6jt. bikin repot pembeli. dus banyak yang penyok, untungnya cu...",1 bulan lalu,IPHONE 14 BLUE,86c5d7a81665,Netral,[EDA] keaslian sih okeh garansi oke belum aktivasi tp sorry packaging terlalu tipis untuk harga barang diatas 6jt bikin repot pembeli dus banyak yang penyok untungnya cu,keaslian sih okeh garansi oke belum aktivasi tp sorry packaging terlalu tipis untuk harga barang diatas 6jt bikin repot pembeli dus banyak yang penyok untungnya cu,26
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,2,packing parah harga 21jt cuma bubble,Lebih dari 1 tahun lalu,Black - 128GB,2f6540dbafff,Negatif,[EDA] packing parah harga 21jt cuma bubble,packing parah harga 21jt cuma bubble,6
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,d***i,3,"Minta pa/a malah dikirim gdn sa/a, gak ada konfirmasi lagi hiks... katanya antara yg promo dan reguler sama aja, ternyata gak😭",Lebih dari 1 tahun lalu,Promo Natural - 128GB,a71e0d79ccf0,Netral,[EDA] minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,23
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,"Bagus bgt si asli,sedikit kecewa si pengiriman nya lama doang cuman oke lah puas bgt sama hasilnya",Lebih dari 1 tahun lalu,White,03ebb34696e1,Positif,"Bagus bgt si asli,sedikit kecewa si pengiriman nya lama doang cuman oke lah puas bgt sama hasilnya",bagus bgt si asli sedikit kecewa si pengiriman nya lama doang cuman oke lah puas bgt sama hasilnya,18
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Hp sudah ke blok 2 kali, setiap ke blok harus menunggu 7-14 hari, berati sudah 1 bln lamany. Padahal langganan beli semua item apple dr toko ini, sungguh mengecewakan sek...",Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,c539ef1fc97e,Negatif,[EDA] hp sudah ke blok 2 kali setiap ke blok harus menunggu 7 14 hari berati sudah 1 bln lamany padahal langganan beli semua item apple toko ini sungguh mengecewakan sek,hp sudah ke blok 2 kali setiap ke blok harus menunggu 7 14 hari berati sudah 1 bln lamany padahal langganan beli semua item apple toko ini sungguh mengecewakan sek,31
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,5,Second purchase from this shop and always satisfy with the services and price.,Lebih dari 1 tahun lalu,Natural - 128GB,7077e5d89da8,Positif,Second purchase from this shop and always satisfy with the services and price.,second purchase from this shop and always satisfy with the services and price,13
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,T***a,1,minta ibox di kasih gdn .. pengiriman lama sekali..,Lebih dari 1 tahun lalu,White - 256GB,0dbc3307f950,Negatif,[EDA] minta ibox di kasih gdn pengiriman sekali,minta ibox di kasih gdn pengiriman sekali,8
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"keaslian sih okeh. garansi oke belum aktivasi. tp sorry. packaging terlalu tipis untuk harga barang diatas 6jt. bikin repot pembeli. dus banyak yang penyok, untungnya cu...",1 bulan lalu,IPHONE 14 BLUE,86c5d7a81665,Netral,[EDA] keaslian bikin okeh tipis oke belum aktivasi tp sorry packaging terlalu garansi untuk harga barang diatas 6jt sih repot pembeli dus banyak yang penyok untungnya cu,keaslian bikin okeh tipis oke belum aktivasi tp sorry packaging terlalu garansi untuk harga barang diatas 6jt sih repot pembeli dus banyak yang penyok untungnya cu,26
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,d***i,3,"Minta pa/a malah dikirim gdn sa/a, gak ada konfirmasi lagi hiks... katanya antara yg promo dan reguler sama aja, ternyata gak😭",Lebih dari 1 tahun lalu,Promo Natural - 128GB,a71e0d79ccf0,Netral,[EDA] minta pa a malah gdn sa a gak ada konfirmasi lagi katanya antara yg promo dan sama aja ternyata gak,minta pa a malah gdn sa a gak ada konfirmasi lagi katanya antara yg promo dan sama aja ternyata gak,23
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Halo saya membeli Iphone 13 pro melalui studio ponsel, saya saat ini ingin memakai esim saya namun tidak bisa, saya sudah komplain ke toko melalui wa maupun chat tokped d...",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite,e3303a8b7b88,Negatif,[EDA] halo saya membeli iphone 13 ponsel melalui saya maupun studio saat ini ingin memakai esim saya namun tidak bisa saya sudah komplain ke toko melalui wa pro chat tokped d,halo saya membeli iphone 13 ponsel melalui saya maupun studio saat ini ingin memakai esim saya namun tidak bisa saya sudah komplain ke toko melalui wa pro chat tokped d,30
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",1 bulan lalu,IPHONE 13 BLACK,0e5965fb4419,Negatif,[EDA] dari beberapa pesanan saya dapet satu ini yg packing tidak aman bubble wrap tipis dan pendek unit pada sudutnya,dari beberapa pesanan saya dapet satu ini yg packing tidak aman bubble wrap tipis dan pendek unit pada sudutnya,20
"Apple iPhone 17 Pro Max Garansi Resmi Indonesia - 256Gb, Deep Blue",Senjaya Selindo,B***s,5,Well received and thanks a lot.,Lebih dari 1 tahun lalu,128Gb - Gold,dfa34ed6b619,Positif,Well received and thanks a lot.,well received and thanks a lot,6
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] pengirimannya brg untung lama sampe dgn selamat,pengirimannya brg untung lama sampe dgn selamat,7
"(ASM x Wenny) Apple iPhone 17 Basic 256GB 512GB Garansi Resmi - 256GB, Sage",ASM Gadget,X***s,5,Belnja di ce wenny wijaya pasti terpercaya dan harga murahhh,1 bulan lalu,256GB - Lavender,52bc33ed0726,Positif,Belnja di ce wenny wijaya pasti terpercaya dan harga murahhh,belnja di ce wenny wijaya pasti terpercaya dan harga murahhh,10
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,tidak balas pesan,Lebih dari 1 tahun lalu,,7f39780422f3,Netral,[EDA] balas tidak pesan,balas tidak pesan,3
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,3,"respon dan proses penjualnya lama, terimakasih",Lebih dari 1 tahun lalu,,6cfffe065837,Netral,[EDA] respon dan proses penjualnya molor terimakasih,respon dan proses penjualnya molor terimakasih,6
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,[EDA] hp second katanya baru ternyata aktif kirim sudah di,hp second katanya baru ternyata aktif kirim sudah di,9
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Pelayanan superrr lama.. pesan instant, dikirim next day, nyampe maghrib pula, pdhl diblg ikut pengiriman pertama. alasannya ad urusan jd tutup cepet. alasan ini jg dibil...",Lebih dari 1 tahun lalu,13 Pro 128GB - Green IBOX,96ae4474facb,Negatif,[EDA] pelayanan superrr lama pesan instant dikirim next day nyampe maghrib pula pdhl diblg ikut pengiriman pertama urusan jd alasannya ad tutup cepet alasan ini jg dibil,pelayanan superrr lama pesan instant dikirim next day nyampe maghrib pula pdhl diblg ikut pengiriman pertama urusan jd alasannya ad tutup cepet alasan ini jg dibil,26
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,y***s,1,Waktu live ditanyak bolak balik dapet case sama TG ngga katanya dapet. Tapi aktual ga dapet sama sekali. Mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,Lebih dari 1 tahun lalu,Black,b60d8f3b15a4,Negatif,[EDA] waktu live ditanyak bolak ga dapet case sama tg balik katanya dapet tapi aktual ngga dapet sama sekali mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,waktu live ditanyak bolak ga dapet case sama tg balik katanya dapet tapi aktual ngga dapet sama sekali mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,27
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,D***i,5,"Reccomended seller, ORI dan terpercaya, barang datang sesuai request",Lebih dari 1 tahun lalu,Promo Natural - 256GB,ea343f05cde2,Positif,"Reccomended seller, ORI dan terpercaya, barang datang sesuai request",reccomended seller ori dan terpercaya barang datang sesuai request,9
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,R***a,5,"Mantap jiwaa, request garansi GDN dikasih, paling worth it seIndonesia iSmile🫡",Lebih dari 1 tahun lalu,Natural - 128GB,71cb867d08f4,Positif,"Mantap jiwaa, request garansi GDN dikasih, paling worth it seIndonesia iSmile🫡",mantap jiwaa request garansi gdn dikasih paling worth it seindonesia ismile,11
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,3,"Proses lambat, 2jam, pengiriman hanya 30 menit. Janji mau dikasih screen protector (kalau masih ada) tdk dikasih dan tidak ada berita. Ditanya baru dijawab habis. Sy kec...",Lebih dari 1 tahun lalu,Promax 256GB - Silver IBOX,7d17129a5d1c,Netral,[EDA] proses lambat 2jam pengiriman hanya 30 menit janji mau dikasih screen protector kalau masih ada tdk dikasih dan tidak ada berita ditanya baru dijawab habis sy kec,proses lambat 2jam pengiriman hanya 30 menit janji mau dikasih screen protector kalau masih ada tdk dikasih dan tidak ada berita ditanya baru dijawab habis sy kec,27
iPhone 17 PRO 256GB Kamera 48MP & Baterai 3998 mAh Garansi Resmi Indonesia - DEEP BLUE,Unknown,A***s,5,"barang ORI, thanks!",2 bulan lalu,DEEP BLUE,0d01ea6b0eb4,Positif,"barang ORI, thanks!",barang ori thanks,3
"Apple iPhone 17 - Garansi Resmi Apple Indonesia - 256GB, Lavender",Unknown,Anonymous,5,"Mantap, barang sesuai garansi yg diinginkan",1 minggu lalu,256GB - Black,68beec66de92,Positif,"Mantap, barang sesuai garansi yg diinginkan",mantap barang sesuai garansi yg diinginkan,6
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,P***u,3,untuk hp harga 21jt tidak di packing secara layak hanya bubble tanpa ada pelindung yang lain misal kardus atau stereo foam. gila harga 21jt masih disuruh beli packing lag...,Lebih dari 1 tahun lalu,Black - 128GB,7ff997a39d70,Netral,[EDA] untuk harga 21jt di packing secara layak hanya bubble tanpa ada pelindung lain misal kardus atau foam gila harga 21jt masih disuruh beli packing lag,untuk harga 21jt di packing secara layak hanya bubble tanpa ada pelindung lain misal kardus atau foam gila harga 21jt masih disuruh beli packing lag,29
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,R***i,5,"Saya beli nya pas live mbak Wenny wijaya, sangat aman dan terpecaya . Kalian jangan ragu guys ini real dari iBox resmi 🥰✨",Lebih dari 1 tahun lalu,White,67c30af08942,Positif,"Saya beli nya pas live mbak Wenny wijaya, sangat aman dan terpecaya . Kalian jangan ragu guys ini real dari iBox resmi 🥰✨",saya beli nya pas live mbak wenny wijaya sangat aman dan terpecaya kalian jangan ragu guys ini real dari ibox resmi,21
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,d***i,3,"Minta pa/a malah dikirim gdn sa/a, gak ada konfirmasi lagi hiks... katanya antara yg promo dan reguler sama aja, ternyata gak😭",Lebih dari 1 tahun lalu,Promo Natural - 128GB,a71e0d79ccf0,Netral,[EDA] minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,minta pa a malah dikirim gdn sa a gak ada konfirmasi lagi hiks katanya antara yg promo dan reguler sama aja ternyata gak,23
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,P***u,3,untuk hp harga 21jt tidak di packing secara layak hanya bubble tanpa ada pelindung yang lain misal kardus atau stereo foam. gila harga 21jt masih disuruh beli packing lag...,Lebih dari 1 tahun lalu,Black - 128GB,7ff997a39d70,Netral,[EDA] untuk hp harga 21jt tidak di packing secara layak hanya bubble ada pelindung yang lain misal kardus atau stereo foam gila 21jt masih disuruh packing lag,untuk hp harga 21jt tidak di packing secara layak hanya bubble ada pelindung yang lain misal kardus atau stereo foam gila 21jt masih disuruh packing lag,29
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,2 minggu lalu,IPHONE 14 BLUE,4e15caa2093a,Negatif,Tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,tolong dong packing d perbaiki yg tebel yg aman rawan penyok dus masak packing hp mahal kalah ma buntel tempe,20
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] brg lama untung pengirimannya sampe dgn selamat,brg lama untung pengirimannya sampe dgn selamat,7
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***a,1,Kalau beli di toko ini harus sabar-sabar setidaknya jangan pesan instan kurir karena udah pasti ngga akan terkirim sesuai ekspektasi. Barang yg dijual bagus tapi sama sek...,Lebih dari 1 tahun lalu,Promax 256GB - Blue IBOX,af2ec94a4759,Negatif,[EDA] kalau beli di toko ini harus sabar sabar setidaknya jangan pesan instan kurir karena udah pasti ngga akan terkirim sesuai ekspektasi barang yg dijual oke tapi sama sek,kalau beli di toko ini harus sabar sabar setidaknya jangan pesan instan kurir karena udah pasti ngga akan terkirim sesuai ekspektasi barang yg dijual oke tapi sama sek,28
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,100%👍👍👍👍👍👍,Lebih dari 1 tahun lalu,Black,4581935683e8,Positif,100%👍👍👍👍👍👍,100,1
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,[EDA] katanya second hp baru ternyata di kirim sudah aktif,katanya second hp baru ternyata di kirim sudah aktif,9
"Apple iPhone 17 Pro Garansi Resmi Indonesia - 256Gb, Deep Blue",Senjaya Selindo,t***e,5,"Seller tanggung jawab, thank you👌🏻",Lebih dari 1 tahun lalu,,732fd2c3220c,Positif,"Seller tanggung jawab, thank you👌🏻",seller tanggung jawab thank you,5
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,"Udh dteng dong kk, ori ibox, imei terdaftar dikemenperin, pokoknya terbaik👍👍👍",Lebih dari 1 tahun lalu,Black,10c087a59bf7,Positif,"Udh dteng dong kk, ori ibox, imei terdaftar dikemenperin, pokoknya terbaik👍👍👍",udh dteng dong kk ori ibox imei terdaftar dikemenperin pokoknya terbaik,11
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,H***y,3,"Judul produknya perlu diperjelas. Judulnya iBox tp opsi produknya ga semuanya iBox ada inter jg. Interpun ga kasih tulisannya inter. Jadi yg mo order, bener2 dbaca aja. K...",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,7705ed8ed5d3,Netral,[EDA] judul produknya perlu diperjelas judulnya ibox tp opsi produknya ga semuanya ibox ada inter jg interpun ga kasih tulisannya inter jadi yg mo order bener2 dbaca aja k,judul produknya perlu diperjelas judulnya ibox tp opsi produknya ga semuanya ibox ada inter jg interpun ga kasih tulisannya inter jadi yg mo order bener2 dbaca aja k,28
"Apple iPhone 17 Pro 256GB 512GB 1TB A19 Pro Chip Blue Orange Silver Garansi Apple - 256GB, Deep Blue",Unknown,h***i,5,"iPhone 11 yg dikirim masih segel dan ori,kelengkapan ok,respon kakak seller jg ok, pokoknya sepp deh.",Lebih dari 1 tahun lalu,128GB - Red,d08312245474,Positif,"iPhone 11 yg dikirim masih segel dan ori,kelengkapan ok,respon kakak seller jg ok, pokoknya sepp deh.",iphone 11 yg dikirim masih segel dan ori kelengkapan ok respon kakak seller jg ok pokoknya sepp deh,18
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,3,Barang Tidak diterima. Utk kurir sapx: Bintang 0 (Barang hilang) Klaim asuransi memakan waktu 1 bln lebih smpai uang dikembalikan. Beli lg pakai kurir J&T aman cm 2ha...,Lebih dari 1 tahun lalu,Promo Black - 128GB,998bf06a212c,Netral,[EDA] barang tidak diterima utk kurir sapx bintang 0 barang hilang klaim asuransi memakan waktu 1 bln lebih dikembalikan beli lg pakai j aman cm,barang tidak diterima utk kurir sapx bintang 0 barang hilang klaim asuransi memakan waktu 1 bln lebih dikembalikan beli lg pakai j aman cm,29
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Unknown,Anonymous,5,Awalnya si ragu tapi coba2 lah pas DTG mntp BRG original garansi tam ibox,Lebih dari 1 tahun lalu,White,3f1da00b45b8,Positif,Awalnya si ragu tapi coba2 lah pas DTG mntp BRG original garansi tam ibox,awalnya si ragu tapi coba2 lah pas dtg mntp brg original garansi tam ibox,14
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,3,Tidak sesuai deskripsi,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,b9368635c418,Netral,Tidak sesuai deskripsi,tidak sesuai deskripsi,3
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,Anonymous,3,Pengirimannya lama. Untung brg sampe dgn selamat,Lebih dari 1 tahun lalu,Black,7aa09982bc36,Netral,[EDA] pengirimannya lama untung brg sampe dgn lambat selamat,pengirimannya lama untung brg sampe dgn lambat selamat,7
